Data,RMD_A401,RMD_A403,RMD_A415,RMDM,RMDM_Norm
2018-12-06,8.7,0.0,10.3,10.3,0.3849372384937239
2018-12-07,14.1,0.0,5.5,14.1,0.5439330543933054
2018-12-08,20.4,0.0,13.2,20.4,0.8075313807531381
2018-12-09,11.1,0.0,7.6,11.1,0.4184100418410042
2018-12-10,7.4,0.0,6.8,7.4,0.26359832635983266
2018-12-11,7.3,0.0,8.2,8.2,0.29707112970711297
2018-12-12,8.4,0.0,8.6,8.6,0.3138075313807532
2018-12-13,8.6,0.0,9.0,9.0,0.33054393305439334
2018-12-14,6.9,0.0,6.7,6.9,0.24267782426778245
2018-12-15,6.6,0.0,7.1,7.1,0.2510460251046025
2018-12-16,7.5,0.0,8.0,8.0,0.2887029288702929
2018-12-17,8.1,0.0,7.0,8.1,0.29288702928870297
2018-12-18,7.8,0.0,7.6,7.8,0.2803347280334728
2018-12-19,16.7,0.0,7.0,16.7,0.6527196652719667
2018-12-20,7.7,0.0,7.1,7.7,0.2761506276150628
2018-12-21,6.6,0.0,5.6,6.6,0.2301255230125523
2018-12-22,7.2,0.0,7.4,7.4,0.26359832635983266
2018-12-23,7.5,0.0,11.1,11.1,0.4184100418410042
2018-12-24,19.9,0.0,7.6,19.9,0.7866108786610879
2018-12-25,12.7,0.0,8.1,12.7,0.48535564853556484
2018-12-26,8.1,0.0,8.0,8.1,0.29288702928870297
2018-12-27,9.9,0.0,6.6,9.9,0.36820083682008375
2018-12-28,7.4,0.0,6.1,7.4,0.26359832635983266
2018-12-29,9.8,0.0,8.7,9.8,0.3640167364016737
2018-12-30,6.1,0.0,10.0,10.0,0.37238493723849375
2018-12-31,7.8,0.0,10.7,10.7,0.401673640167364
2019-01-01,7.9,0.0,8.6,8.6,0.3138075313807532
2019-01-02,8.2,0.0,8.8,8.8,0.3221757322175733
2019-01-03,8.5,0.0,12.4,12.4,0.47280334728033485
2019-01-04,7.7,0.0,7.1,7.7,0.2761506276150628
2019-01-05,10.4,0.0,8.4,10.4,0.38912133891213396
2019-01-06,9.0,0.0,8.1,9.0,0.33054393305439334
2019-01-07,10.0,0.0,10.1,10.1,0.3765690376569038
2019-01-08,9.7,0.0,9.1,9.7,0.3598326359832636
2019-01-09,6.8,0.0,6.9,6.9,0.24267782426778245
2019-01-10,8.6,0.0,8.5,8.6,0.3138075313807532
2019-01-11,11.1,0.0,8.5,11.1,0.4184100418410042
2019-01-12,7.2,0.0,7.5,7.5,0.2677824267782427
2019-01-13,9.1,0.0,7.3,9.1,0.3347280334728034
2019-01-14,6.0,0.0,8.0,8.0,0.2887029288702929
2019-01-15,5.4,0.0,8.7,8.7,0.3179916317991632
2019-01-16,8.2,0.0,8.6,8.6,0.3138075313807532
2019-01-17,9.2,0.0,8.5,9.2,0.3389121338912134
2019-01-18,6.3,0.0,8.1,8.1,0.29288702928870297
2019-01-19,10.2,0.0,7.8,10.2,0.3807531380753138
2019-01-20,9.7,0.0,6.7,9.7,0.3598326359832636
2019-01-21,10.5,0.0,7.2,10.5,0.39330543933054396
2019-01-22,7.3,0.0,6.6,7.3,0.2594142259414226
2019-01-23,10.3,0.0,9.5,10.3,0.3849372384937239
2019-01-24,10.1,0.0,8.2,10.1,0.3765690376569038
2019-01-25,13.5,0.0,12.8,13.5,0.5188284518828452
2019-01-26,10.1,0.0,13.1,13.1,0.502092050209205
2019-01-27,8.1,0.0,9.0,9.0,0.33054393305439334
2019-01-28,6.5,0.0,13.1,13.1,0.502092050209205
2019-01-29,8.6,0.0,11.9,11.9,0.4518828451882846
2019-01-30,6.6,0.0,7.8,7.8,0.2803347280334728
2019-01-31,7.7,0.0,5.4,7.7,0.2761506276150628
2019-02-01,6.9,0.0,7.6,7.6,0.2719665271966527
2019-02-02,14.6,0.0,13.5,14.6,0.5648535564853556
2019-02-03,19.2,0.0,14.1,19.2,0.7573221757322177
2019-02-04,12.4,0.0,8.9,12.4,0.47280334728033485
2019-02-05,15.7,0.0,9.0,15.7,0.6108786610878663
2019-02-06,5.5,0.0,9.4,9.4,0.34728033472803355
2019-02-07,9.3,0.0,14.1,14.1,0.5439330543933054
2019-02-08,9.2,0.0,7.9,9.2,0.3389121338912134
2019-02-09,13.7,0.0,8.6,13.7,0.5271966527196652
2019-02-10,13.8,0.0,7.7,13.8,0.5313807531380754
2019-02-11,7.9,0.0,7.4,7.9,0.28451882845188287
2019-02-12,8.7,0.0,6.7,8.7,0.3179916317991632
2019-02-13,6.1,0.0,9.2,9.2,0.3389121338912134
2019-02-14,9.8,0.0,9.8,9.8,0.3640167364016737
2019-02-15,7.9,0.0,10.0,10.0,0.37238493723849375
2019-02-16,11.6,0.0,7.6,11.6,0.43933054393305443
2019-02-17,9.3,0.0,8.9,9.3,0.3430962343096235
2019-02-18,8.1,0.0,10.8,10.8,0.4058577405857741
2019-02-19,4.5,0.0,5.3,5.3,0.17573221757322177
2019-02-20,9.9,0.0,9.4,9.9,0.36820083682008375
2019-02-21,9.5,0.0,6.2,9.5,0.35146443514644354
2019-02-22,10.8,0.0,7.3,10.8,0.4058577405857741
2019-02-23,15.8,0.0,8.9,15.8,0.6150627615062763
2019-02-24,9.4,0.0,12.5,12.5,0.47698744769874485
2019-02-25,6.1,0.0,9.0,9.0,0.33054393305439334
2019-02-26,6.1,0.0,7.7,7.7,0.2761506276150628
2019-02-27,10.5,0.0,6.6,10.5,0.39330543933054396
2019-02-28,6.3,0.0,17.4,17.4,0.6820083682008369
2019-03-01,6.0,0.0,14.6,14.6,0.5648535564853556
2019-03-02,9.8,0.0,8.8,9.8,0.3640167364016737
2019-03-03,12.4,0.0,12.0,12.4,0.47280334728033485
2019-03-04,8.4,0.0,5.9,8.4,0.30543933054393313
2019-03-05,8.0,0.0,10.7,10.7,0.401673640167364
2019-03-06,7.1,0.0,10.3,10.3,0.3849372384937239
2019-03-07,7.9,0.0,6.3,7.9,0.28451882845188287
2019-03-08,9.3,0.0,6.8,9.3,0.3430962343096235
2019-03-09,9.0,0.0,13.1,13.1,0.502092050209205
2019-03-10,5.0,0.0,7.8,7.8,0.2803347280334728
2019-03-11,6.6,0.0,7.0,7.0,0.2468619246861925
2019-03-12,6.7,0.0,6.5,6.7,0.2343096234309624
2019-03-13,8.9,0.0,7.0,8.9,0.32635983263598334
2019-03-14,8.5,0.0,5.4,8.5,0.3096234309623431
2019-03-15,7.3,0.0,6.0,7.3,0.2594142259414226
2019-03-16,11.0,0.0,7.9,11.0,0.41422594142259417
2019-03-17,10.7,0.0,5.8,10.7,0.401673640167364
2019-03-18,13.3,0.0,6.4,13.3,0.5104602510460252
2019-03-19,6.1,0.0,8.8,8.8,0.3221757322175733
2019-03-20,5.8,0.0,8.9,8.9,0.32635983263598334
2019-03-21,10.4,0.0,9.8,10.4,0.38912133891213396
2019-03-22,9.7,0.0,8.1,9.7,0.3598326359832636
2019-03-23,10.9,0.0,7.5,10.9,0.41004184100418417
2019-03-24,8.1,0.0,8.0,8.1,0.29288702928870297
2019-03-25,9.5,0.0,6.6,9.5,0.35146443514644354
2019-03-26,5.8,0.0,6.2,6.2,0.2133891213389122
2019-03-27,6.0,0.0,5.9,6.0,0.20502092050209209
2019-03-28,8.4,0.0,11.8,11.8,0.44769874476987453
2019-03-29,6.9,0.0,7.8,7.8,0.2803347280334728
2019-03-30,6.3,0.0,6.0,6.3,0.2175732217573222
2019-03-31,7.0,0.0,6.4,7.0,0.2468619246861925
2019-04-01,7.6,0.0,5.8,7.6,0.2719665271966527
2019-04-02,6.5,0.0,8.1,8.1,0.29288702928870297
2019-04-03,8.9,0.0,7.5,8.9,0.32635983263598334
2019-04-04,10.0,0.0,7.4,10.0,0.37238493723849375
2019-04-05,11.8,0.0,7.5,11.8,0.44769874476987453
2019-04-06,7.5,0.0,6.1,7.5,0.2677824267782427
2019-04-07,7.7,0.0,7.1,7.7,0.2761506276150628
2019-04-08,7.4,0.0,6.8,7.4,0.26359832635983266
2019-04-09,7.2,0.0,4.9,7.2,0.2552301255230126
2019-04-10,10.1,0.0,7.5,10.1,0.3765690376569038
2019-04-11,5.9,0.0,6.1,6.1,0.20920502092050208
2019-04-12,7.6,0.0,7.3,7.6,0.2719665271966527
2019-04-13,8.2,0.0,8.4,8.4,0.30543933054393313
2019-04-14,7.6,0.0,6.3,7.6,0.2719665271966527
2019-04-15,6.6,0.0,6.2,6.6,0.2301255230125523
2019-04-16,5.9,0.0,5.6,5.9,0.20083682008368203
2019-04-17,6.3,0.0,7.2,7.2,0.2552301255230126
2019-04-18,6.6,0.0,4.5,6.6,0.2301255230125523
2019-04-19,10.7,0.0,7.2,10.7,0.401673640167364
2019-04-20,12.1,0.0,11.1,12.1,0.46025104602510464
2019-04-21,4.6,0.0,5.1,5.1,0.16736401673640167
2019-04-22,5.9,0.0,7.7,7.7,0.2761506276150628
2019-04-23,7.0,0.0,6.3,7.0,0.2468619246861925
2019-04-24,5.5,0.0,7.0,7.0,0.2468619246861925
2019-04-25,6.9,0.0,7.3,7.3,0.2594142259414226
2019-04-26,6.6,0.0,8.0,8.0,0.2887029288702929
2019-04-27,4.4,0.0,8.0,8.0,0.2887029288702929
2019-04-28,4.7,0.0,5.4,5.4,0.17991631799163182
2019-04-29,4.1,0.0,6.9,6.9,0.24267782426778245
2019-04-30,6.8,0.0,5.9,6.8,0.2384937238493724
2019-05-01,7.9,0.0,9.0,9.0,0.33054393305439334
2019-05-02,7.5,0.0,6.3,7.5,0.2677824267782427
2019-05-03,6.4,0.0,7.3,7.3,0.2594142259414226
2019-05-04,9.2,0.0,6.5,9.2,0.3389121338912134
2019-05-05,8.1,0.0,9.1,9.1,0.3347280334728034
2019-05-06,7.6,0.0,7.7,7.7,0.2761506276150628
2019-05-07,5.3,0.0,5.9,5.9,0.20083682008368203
2019-05-08,7.6,0.0,12.2,12.2,0.46443514644351463
2019-05-09,6.1,0.0,7.4,7.4,0.26359832635983266
2019-05-10,9.3,0.0,7.4,9.3,0.3430962343096235
2019-05-11,5.7,0.0,7.9,7.9,0.28451882845188287
2019-05-12,7.3,0.0,7.2,7.3,0.2594142259414226
2019-05-13,7.1,0.0,9.4,9.4,0.34728033472803355
2019-05-14,4.1,0.0,7.3,7.3,0.2594142259414226
2019-05-15,17.8,0.0,9.6,17.8,0.6987447698744771
2019-05-16,8.2,0.0,6.8,8.2,0.29707112970711297
2019-05-17,6.9,0.0,4.9,6.9,0.24267782426778245
2019-05-18,4.9,0.0,5.3,5.3,0.17573221757322177
2019-05-19,6.7,0.0,6.0,6.7,0.2343096234309624
2019-05-20,6.4,0.0,5.9,6.4,0.22175732217573224
2019-05-21,5.7,0.0,6.9,6.9,0.24267782426778245
2019-05-22,6.0,0.0,6.2,6.2,0.2133891213389122
2019-05-23,5.2,0.0,6.3,6.3,0.2175732217573222
2019-05-24,7.1,0.0,6.3,7.1,0.2510460251046025
2019-05-25,5.0,0.0,6.4,6.4,0.22175732217573224
2019-05-26,4.7,0.0,5.3,5.3,0.17573221757322177
2019-05-27,8.6,0.0,8.8,8.8,0.3221757322175733
2019-05-28,7.2,0.0,8.4,8.4,0.30543933054393313
2019-05-29,7.4,0.0,7.1,7.4,0.26359832635983266
2019-05-30,4.8,0.0,6.6,6.6,0.2301255230125523
2019-05-31,5.9,0.0,6.2,6.2,0.2133891213389122
2019-06-01,4.7,0.0,6.6,6.6,0.2301255230125523
2019-06-02,4.7,0.0,6.2,6.2,0.2133891213389122
2019-06-03,5.5,0.0,5.5,5.5,0.18410041841004185
2019-06-04,5.3,0.0,6.9,6.9,0.24267782426778245
2019-06-05,10.4,0.0,8.6,10.4,0.38912133891213396
2019-06-06,8.1,0.0,9.2,9.2,0.3389121338912134
2019-06-07,7.2,0.0,10.3,10.3,0.3849372384937239
2019-06-08,7.5,0.0,8.2,8.2,0.29707112970711297
2019-06-09,6.7,0.0,13.8,13.8,0.5313807531380754
2019-06-10,8.8,0.0,9.2,9.2,0.3389121338912134
2019-06-11,9.4,0.0,9.9,9.9,0.36820083682008375
2019-06-12,8.6,0.0,10.6,10.6,0.397489539748954
2019-06-13,9.1,0.0,10.6,10.6,0.397489539748954
2019-06-14,8.9,0.0,9.6,9.6,0.3556485355648536
2019-06-15,11.7,0.0,10.3,11.7,0.4435146443514645
2019-06-16,11.7,0.0,10.0,11.7,0.4435146443514645
2019-06-17,7.4,0.0,8.3,8.3,0.3012552301255231
2019-06-18,8.6,0.0,8.0,8.6,0.3138075313807532
2019-06-19,6.8,0.0,7.4,7.4,0.26359832635983266
2019-06-20,6.3,0.0,9.5,9.5,0.35146443514644354
2019-06-21,9.2,0.0,9.3,9.3,0.3430962343096235
2019-06-22,10.2,0.0,10.7,10.7,0.401673640167364
2019-06-23,11.1,0.0,11.0,11.1,0.4184100418410042
2019-06-24,9.5,0.0,10.6,10.6,0.397489539748954
2019-06-25,8.3,0.0,8.4,8.4,0.30543933054393313
2019-06-26,9.0,0.0,8.0,9.0,0.33054393305439334
2019-06-27,7.2,0.0,7.5,7.5,0.2677824267782427
2019-06-28,6.6,0.0,8.3,8.3,0.3012552301255231
2019-06-29,7.9,0.0,10.0,10.0,0.37238493723849375
2019-06-30,6.5,0.0,8.9,8.9,0.32635983263598334
2019-07-01,5.9,0.0,7.2,7.2,0.2552301255230126
2019-07-02,5.9,0.0,7.1,7.1,0.2510460251046025
2019-07-03,8.6,0.0,5.2,8.6,0.3138075313807532
2019-07-04,5.4,0.0,6.0,6.0,0.20502092050209209
2019-07-05,5.9,0.0,7.6,7.6,0.2719665271966527
2019-07-06,7.4,0.0,7.1,7.4,0.26359832635983266
2019-07-07,6.5,0.0,7.7,7.7,0.2761506276150628
2019-07-08,6.3,0.0,7.8,7.8,0.2803347280334728
2019-07-09,7.8,0.0,9.4,9.4,0.34728033472803355
2019-07-10,6.6,0.0,9.0,9.0,0.33054393305439334
2019-07-11,6.4,0.0,8.0,8.0,0.2887029288702929
2019-07-12,8.1,0.0,8.5,8.5,0.3096234309623431
2019-07-13,8.4,0.0,7.2,8.4,0.30543933054393313
2019-07-14,5.1,0.0,7.0,7.0,0.2468619246861925
2019-07-15,5.0,0.0,7.0,7.0,0.2468619246861925
2019-07-16,6.4,0.0,6.1,6.4,0.22175732217573224
2019-07-17,7.2,0.0,7.5,7.5,0.2677824267782427
2019-07-18,8.3,0.0,8.7,8.7,0.3179916317991632
2019-07-19,12.3,0.0,9.9,12.3,0.46861924686192474
2019-07-20,5.9,0.0,9.5,9.5,0.35146443514644354
2019-07-21,7.035899322931997,0.0,8.9,8.9,0.32635983263598334
2019-07-22,7.035899322931997,0.0,9.3,9.3,0.3430962343096235
2019-07-23,7.035899322931997,0.0,10.4,10.4,0.38912133891213396
2019-07-24,7.035899322931997,0.0,9.7,9.7,0.3598326359832636
2019-07-25,7.035899322931997,0.0,9.4,9.4,0.34728033472803355
2019-07-26,7.035899322931997,0.0,9.9,9.9,0.36820083682008375
2019-07-27,7.035899322931997,0.0,10.5,10.5,0.39330543933054396
2019-07-28,7.035899322931997,0.0,7.5,7.5,0.2677824267782427
2019-07-29,7.035899322931997,0.0,7.8,7.8,0.2803347280334728
2019-07-30,7.035899322931997,0.0,8.1,8.1,0.29288702928870297
2019-07-31,7.035899322931997,0.0,8.1,8.1,0.29288702928870297
2019-08-01,7.035899322931997,0.0,8.0,8.0,0.2887029288702929
2019-08-02,7.035899322931997,0.0,9.6,9.6,0.3556485355648536
2019-08-03,7.035899322931997,0.0,7.4,7.4,0.26359832635983266
2019-08-04,7.035899322931997,0.0,10.0,10.0,0.37238493723849375
2019-08-05,7.035899322931997,0.0,12.1,12.1,0.46025104602510464
2019-08-06,7.035899322931997,0.0,11.6,11.6,0.43933054393305443
2019-08-07,7.035899322931997,0.0,11.0,11.0,0.41422594142259417
2019-08-08,7.035899322931997,0.0,12.7,12.7,0.48535564853556484
2019-08-09,7.035899322931997,0.0,8.9,8.9,0.32635983263598334
2019-08-10,7.035899322931997,0.0,9.4,9.4,0.34728033472803355
2019-08-11,7.035899322931997,0.0,10.6,10.6,0.397489539748954
2019-08-12,7.05,0.0,8.8,8.8,0.3221757322175733
2019-08-13,7.1,0.0,8.0,8.0,0.2887029288702929
2019-08-14,7.15,0.0,12.1,12.1,0.46025104602510464
2019-08-15,7.2,0.0,11.4,11.4,0.4309623430962344
2019-08-16,7.25,0.0,9.8,9.8,0.3640167364016737
2019-08-17,7.3,0.0,10.3,10.3,0.3849372384937239
2019-08-18,7.35,0.0,7.2,7.35,0.2615062761506276
2019-08-19,7.4,0.0,6.9,7.4,0.26359832635983266
2019-08-20,7.45,0.0,5.3,7.45,0.2656903765690377
2019-08-21,7.5,0.0,8.1,8.1,0.29288702928870297
2019-08-22,8.6,0.0,9.8,9.8,0.3640167364016737
2019-08-23,9.2,0.0,10.4,10.4,0.38912133891213396
2019-08-24,11.5,0.0,8.7,11.5,0.4351464435146444
2019-08-25,9.8,0.0,10.7,10.7,0.401673640167364
2019-08-26,11.5,0.0,8.9,11.5,0.4351464435146444
2019-08-27,9.8,0.0,9.0,9.8,0.3640167364016737
2019-08-28,9.0,0.0,8.7,9.0,0.33054393305439334
2019-08-29,8.5,0.0,8.2,8.5,0.3096234309623431
2019-08-30,10.3,0.0,8.4,10.3,0.3849372384937239
2019-08-31,7.8,0.0,10.2,10.2,0.3807531380753138
2019-09-01,8.0,0.0,6.3,8.0,0.2887029288702929
2019-09-02,7.0,0.0,6.4,7.0,0.2468619246861925
2019-09-03,7.9,0.0,7.0,7.9,0.28451882845188287
2019-09-04,7.5,0.0,6.7,7.5,0.2677824267782427
2019-09-05,10.5,0.0,8.2,10.5,0.39330543933054396
2019-09-06,11.4,0.0,12.4,12.4,0.47280334728033485
2019-09-07,11.9,0.0,10.8,11.9,0.4518828451882846
2019-09-08,11.3,0.0,9.8,11.3,0.4267782426778243
2019-09-09,11.1,0.0,12.1,12.1,0.46025104602510464
2019-09-10,9.5,0.0,8.9,9.5,0.35146443514644354
2019-09-11,12.1,0.0,9.6,12.1,0.46025104602510464
2019-09-12,8.6,0.0,8.4,8.6,0.3138075313807532
2019-09-13,10.5,0.0,10.8,10.8,0.4058577405857741
2019-09-14,9.1,0.0,9.0,9.1,0.3347280334728034
2019-09-15,7.5,0.0,7.6,7.6,0.2719665271966527
2019-09-16,10.1,0.0,8.9,10.1,0.3765690376569038
2019-09-17,9.6,0.0,8.4,9.6,0.3556485355648536
2019-09-18,7.2,0.0,9.7,9.7,0.3598326359832636
2019-09-19,12.5,0.0,7.1,12.5,0.47698744769874485
2019-09-20,12.2,0.0,7.7,12.2,0.46443514644351463
2019-09-21,9.8,0.0,8.0,9.8,0.3640167364016737
2019-09-22,10.3,0.0,8.9,10.3,0.3849372384937239
2019-09-23,8.7,0.0,20.5,20.5,0.8117154811715481
2019-09-24,10.2,0.0,9.6,10.2,0.3807531380753138
2019-09-25,11.2,0.0,8.5,11.2,0.4225941422594142
2019-09-26,10.7,0.0,8.6,10.7,0.401673640167364
2019-09-27,10.7,0.0,8.5,10.7,0.401673640167364
2019-09-28,9.1,0.0,11.7,11.7,0.4435146443514645
2019-09-29,10.0,0.0,10.9,10.9,0.41004184100418417
2019-09-30,7.6,0.0,7.1,7.6,0.2719665271966527
2019-10-01,7.5,0.0,9.9,9.9,0.36820083682008375
2019-10-02,10.7,0.0,7.9,10.7,0.401673640167364
2019-10-03,10.0,0.0,7.4,10.0,0.37238493723849375
2019-10-04,12.5,0.0,7.1,12.5,0.47698744769874485
2019-10-05,12.0,0.0,10.4,12.0,0.45606694560669464
2019-10-06,8.0,0.0,7.1,8.0,0.2887029288702929
2019-10-07,9.7,0.0,7.8,9.7,0.3598326359832636
2019-10-08,9.0,0.0,9.0,9.0,0.33054393305439334
2019-10-09,9.5,0.0,8.0,9.5,0.35146443514644354
2019-10-10,9.6,0.0,12.0,12.0,0.45606694560669464
2019-10-11,11.0,0.0,10.4,11.0,0.41422594142259417
2019-10-12,11.2,0.0,11.2,11.2,0.4225941422594142
2019-10-13,10.7,0.0,9.0,10.7,0.401673640167364
2019-10-14,9.0,0.0,9.3,9.3,0.3430962343096235
2019-10-15,13.9,0.0,8.3,13.9,0.5355648535564854
2019-10-16,10.7,0.0,8.0,10.7,0.401673640167364
2019-10-17,9.0,0.0,6.9,9.0,0.33054393305439334
2019-10-18,8.7,0.0,8.0,8.7,0.3179916317991632
2019-10-19,9.4,0.0,8.1,9.4,0.34728033472803355
2019-10-20,16.0,0.0,9.9,16.0,0.6234309623430963
2019-10-21,23.7,0.0,12.8,23.7,0.9456066945606696
2019-10-22,10.6,0.0,14.3,14.3,0.5523012552301256
2019-10-23,9.2,0.0,9.0,9.2,0.3389121338912134
2019-10-24,5.9,0.0,9.1,9.1,0.3347280334728034
2019-10-25,8.3,0.0,9.7,9.7,0.3598326359832636
2019-10-26,8.3,0.0,7.6,8.3,0.3012552301255231
2019-10-27,7.8,0.0,8.1,8.1,0.29288702928870297
2019-10-28,10.2,0.0,7.9,10.2,0.3807531380753138
2019-10-29,9.1,0.0,7.8,9.1,0.3347280334728034
2019-10-30,8.6,0.0,6.9,8.6,0.3138075313807532
2019-10-31,9.1,0.0,6.2,9.1,0.3347280334728034
2019-11-01,9.1,0.0,7.2,9.1,0.3347280334728034
2019-11-02,11.9,0.0,8.9,11.9,0.4518828451882846
2019-11-03,9.9,0.0,13.5,13.5,0.5188284518828452
2019-11-04,11.6,0.0,7.9,11.6,0.43933054393305443
2019-11-05,12.4,0.0,10.5,12.4,0.47280334728033485
2019-11-06,13.1,0.0,9.4,13.1,0.502092050209205
2019-11-07,9.8,0.0,8.2,9.8,0.3640167364016737
2019-11-08,12.2,0.0,7.5,12.2,0.46443514644351463
2019-11-09,10.5,0.0,8.2,10.5,0.39330543933054396
2019-11-10,10.0,0.0,9.3,10.0,0.37238493723849375
2019-11-11,9.2,0.0,10.3,10.3,0.3849372384937239
2019-11-12,10.5,0.0,9.2,10.5,0.39330543933054396
2019-11-13,10.7,0.0,7.8,10.7,0.401673640167364
2019-11-14,11.3,0.0,7.5,11.3,0.4267782426778243
2019-11-15,10.8,0.0,7.4,10.8,0.4058577405857741
2019-11-16,10.5,0.0,7.8,10.5,0.39330543933054396
2019-11-17,18.8,0.0,14.5,18.8,0.7405857740585775
2019-11-18,8.9,0.0,18.5,18.5,0.7280334728033473
2019-11-19,7.8,0.0,6.1,7.8,0.2803347280334728
2019-11-20,7.1,0.0,6.6,7.1,0.2510460251046025
2019-11-21,9.5,0.0,9.1,9.5,0.35146443514644354
2019-11-22,8.1,0.0,7.3,8.1,0.29288702928870297
2019-11-23,11.8,0.0,12.5,12.5,0.47698744769874485
2019-11-24,10.1,0.0,9.4,10.1,0.3765690376569038
2019-11-25,8.2,0.0,7.4,8.2,0.29707112970711297
2019-11-26,11.1,0.0,8.0,11.1,0.4184100418410042
2019-11-27,8.4,0.0,7.6,8.4,0.30543933054393313
2019-11-28,6.3,0.0,7.2,7.2,0.2552301255230126
2019-11-29,8.8,0.0,13.1,13.1,0.502092050209205
2019-11-30,6.4,0.0,5.6,6.4,0.22175732217573224
2019-12-01,9.1,0.0,9.0,9.1,0.3347280334728034
2019-12-02,11.6,0.0,9.9,11.6,0.43933054393305443
2019-12-03,7.4,0.0,8.5,8.5,0.3096234309623431
2019-12-04,7.0,0.0,7.4,7.4,0.26359832635983266
2019-12-05,7.5,0.0,7.7,7.7,0.2761506276150628
2019-12-06,10.6,0.0,5.1,10.6,0.397489539748954
2019-12-07,9.6,0.0,6.4,9.6,0.3556485355648536
2019-12-08,6.7,0.0,10.2,10.2,0.3807531380753138
2019-12-09,9.7,0.0,10.4,10.4,0.38912133891213396
2019-12-10,9.7,0.0,6.4,9.7,0.3598326359832636
2019-12-11,7.7,0.0,7.3,7.7,0.2761506276150628
2019-12-12,6.2,0.0,8.6,8.6,0.3138075313807532
2019-12-13,8.9,0.0,6.3,8.9,0.32635983263598334
2019-12-14,8.2,0.0,8.6,8.6,0.3138075313807532
2019-12-15,8.3,0.0,10.9,10.9,0.41004184100418417
2019-12-16,8.1,0.0,6.6,8.1,0.29288702928870297
2019-12-17,8.7,0.0,3.1,8.7,0.3179916317991632
2019-12-18,8.8,0.0,3.2,8.8,0.3221757322175733
2019-12-19,14.7,0.0,6.9,14.7,0.5690376569037656
2019-12-20,8.4,0.0,3.3,8.4,0.30543933054393313
2019-12-21,10.7,0.0,7.137539234149403,10.7,0.401673640167364
2019-12-22,9.4,0.0,7.137539234149403,9.4,0.34728033472803355
2019-12-23,9.7,0.0,7.137539234149403,9.7,0.3598326359832636
2019-12-24,11.3,0.0,7.137539234149403,11.3,0.4267782426778243
2019-12-25,12.3,0.0,7.137539234149403,12.3,0.46861924686192474
2019-12-26,5.8,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2019-12-27,6.1,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2019-12-28,10.2,0.0,7.137539234149403,10.2,0.3807531380753138
2019-12-29,14.6,0.0,7.137539234149403,14.6,0.5648535564853556
2019-12-30,8.7,0.0,7.137539234149403,8.7,0.3179916317991632
2019-12-31,13.8,0.0,7.137539234149403,13.8,0.5313807531380754
2020-01-01,7.6,0.0,7.137539234149403,7.6,0.2719665271966527
2020-01-02,8.2,0.0,7.137539234149403,8.2,0.29707112970711297
2020-01-03,10.4,0.0,7.137539234149403,10.4,0.38912133891213396
2020-01-04,9.8,0.0,7.137539234149403,9.8,0.3640167364016737
2020-01-05,7.3,0.0,7.137539234149403,7.3,0.2594142259414226
2020-01-06,10.4,0.0,7.137539234149403,10.4,0.38912133891213396
2020-01-07,10.4,0.0,7.137539234149403,10.4,0.38912133891213396
2020-01-08,6.5,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-01-09,9.5,0.0,7.137539234149403,9.5,0.35146443514644354
2020-01-10,8.6,0.0,7.137539234149403,8.6,0.3138075313807532
2020-01-11,8.2,0.0,7.137539234149403,8.2,0.29707112970711297
2020-01-12,12.2,0.0,7.137539234149403,12.2,0.46443514644351463
2020-01-13,5.4,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-01-14,7.3,0.0,7.137539234149403,7.3,0.2594142259414226
2020-01-15,8.7,0.0,7.137539234149403,8.7,0.3179916317991632
2020-01-16,7.7,0.0,7.137539234149403,7.7,0.2761506276150628
2020-01-17,6.8,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-01-18,10.5,0.0,7.137539234149403,10.5,0.39330543933054396
2020-01-19,8.9,0.0,7.137539234149403,8.9,0.32635983263598334
2020-01-20,7.7,0.0,7.137539234149403,7.7,0.2761506276150628
2020-01-21,11.9,0.0,7.137539234149403,11.9,0.4518828451882846
2020-01-22,9.0,0.0,7.137539234149403,9.0,0.33054393305439334
2020-01-23,7.8,0.0,7.137539234149403,7.8,0.2803347280334728
2020-01-24,7.3,0.0,7.137539234149403,7.3,0.2594142259414226
2020-01-25,6.6,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-01-26,6.7,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-01-27,8.9,0.0,7.137539234149403,8.9,0.32635983263598334
2020-01-28,16.2,0.0,7.137539234149403,16.2,0.6317991631799165
2020-01-29,11.8,0.0,7.137539234149403,11.8,0.44769874476987453
2020-01-30,3.7,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-01-31,3.1,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-02-01,7.1,0.0,7.137539234149403,7.137539234149403,0.25261670435771566
2020-02-02,9.7,0.0,7.137539234149403,9.7,0.3598326359832636
2020-02-03,11.6,0.0,7.137539234149403,11.6,0.43933054393305443
2020-02-04,9.6,0.0,7.137539234149403,9.6,0.3556485355648536
2020-02-05,12.6,0.0,7.137539234149403,12.6,0.48117154811715485
